"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description","consc_diff"
"2591",3,42,42,"pos",63,63,"mirror",13,"Dobs ignore the dirt on their forehead while Elms rub it off",0
"2592",3,42,42,"pos",63,62,"blood",9,"Norp have red blood while Shuk have yellow blood",1
"2593",3,41,41,"pos",100,100,"blood",8,"red blood",0
"2594",3,41,41,"neg",100,87,"mirror",14,"forehead dirt",13
"2595",3,41,41,"neg",100,100,"trace",14,"faster association",0
"2596",3,41,41,"neg",99,95,"discrimination",14,"notice differences",4
"2597",3,41,41,"pos",100,100,"deception",8,"hide when caught",0
"2598",3,41,41,"pos",100,100,"limbs",10,"three fewer arms",0
"2599",3,41,41,"pos",100,100,"eyes",10,"horizontal eyes",0
"2600",3,41,41,"pos",94,13,"DNA",8,"more human like",81
"2601",3,40,40,"pos",71,71,"eyes",9,"eye location",0
"2602",3,40,40,"pos",93,75,"trace",13,"conditioning differences",18
"2603",3,40,40,"neg",66,66,"DNA",9,"gene makeup",0
"2604",3,40,40,"neg",100,100,"deception",9,"response after wrongdoing",0
"2605",3,40,40,"neg",77,76,"blood",9,"blood color",1
"2606",3,40,40,"neg",94,85,"discrimination",15,"object discrimination",9
"2607",3,40,40,"pos",97,97,"limbs",9,"number of arms",0
"2608",3,40,40,"pos",94,81,"mirror",13,"theory of mind",13
"2609",3,39,39,"pos",70,59,"mirror",12,"Pods understand mirrors",11
"2610",3,39,39,"pos",73,60,"trace",12,"Dobs understand causality",13
"2611",3,39,39,"pos",82,83,"limbs",8,"Fiks more arms",-1
"2612",3,39,39,"neg",62,62,"blood",10,"Different blood color",0
"2613",3,39,39,"neg",64,64,"DNA",10,"Different DNA chemistry",0
"2614",3,39,39,"pos",79,71,"deception",8,"Rubs feel shame?",8
"2615",3,39,39,"pos",62,62,"eyes",8,"Eye positioning",0
"2616",3,39,39,"neg",74,71,"discrimination",16,"Better object differentiation",3
"2617",3,38,38,"pos",100,100,"DNA",9,"Shuks are made of the same chemical building blocks that make up human DNA.",0
"2618",3,38,38,"neg",100,100,"deception",9,"Geks hide themselves when they’re caught stealing.",0
"2619",3,38,38,"pos",100,100,"blood",9,"Toff blood is red.",0
"2620",3,38,38,"pos",100,100,"discrimination",15,"Rubs can tell the difference between very similar objects.",0
"2621",3,38,38,"pos",100,100,"eyes",7,"Elms have two eyes but one is above the other.",0
"2622",3,38,38,"neg",100,100,"limbs",9,"Xons have five arm-like limbs",0
"2623",3,38,38,"pos",100,100,"mirror",11,"Huls remove dirt",0
"2624",3,38,38,"pos",100,100,"trace",11,"Time between treats",0
"2625",3,37,37,"neg",51,50,"blood",10,"Different blood color",1
"2626",3,37,37,"neg",50,48,"trace",12,"Understanding rewards",2
"2627",3,37,37,"neg",48,50,"discrimination",16,"Can't decipher objects",-2
"2628",3,37,37,"neg",49,50,"eyes",8,"Eye placement",-1
"2629",3,37,37,"neg",48,50,"deception",10,"Remorse",-2
"2630",3,37,37,"neg",49,50,"mirror",12,"Mirror recognition",-1
"2631",3,37,37,"neg",48,50,"limbs",10,"Arm count",-2
"2632",3,37,37,"neg",49,50,"DNA",10,"DNA",-1
"2633",3,36,36,"pos",50,50,"trace",11,"Yubs have better short term memory and like positive reinforcement",0
"2634",3,36,36,"neg",46,50,"eyes",9,"The placement of their eyes",-4
"2635",3,36,36,"neg",57,55,"deception",11,"Geks do not hide after stealing neighbor's food",2
"2636",3,36,36,"pos",54,50,"discrimination",15,"rubs can tell difference between similar objects",4
"2637",3,36,36,"pos",48,50,"DNA",9,"Only dobs have genetic chemicals similar to human DNA",-2
"2638",3,36,36,"pos",67,51,"mirror",11,"Vems might not recognize themselves in a mirror",16
"2639",3,36,36,"pos",47,50,"blood",9,"chups and xons have different blood color",-3
"2640",3,36,36,"pos",41,40,"limbs",9,"Norps have more arms than shuks",1
"2641",3,35,35,"neg",94,94,"eyes",10,"Eye position",0
"2642",3,35,35,"pos",96,96,"discrimination",14,"Object differentiation",0
"2643",3,35,35,"pos",93,84,"mirror",10,"Rubs more fastidious",9
"2644",3,35,35,"neg",79,80,"deception",12,"Geks are more deceptive",-1
"2645",3,35,35,"pos",83,82,"trace",10,"Pods have longer memory",1
"2646",3,35,35,"neg",63,64,"limbs",10,"Norps have more arms",-1
"2647",3,35,35,"neg",68,69,"DNA",10,"Different chemical makeup in DNA",-1
"2648",3,35,35,"neg",59,60,"blood",10,"Different colored blood",-1
"2649",3,34,34,"neg",94,94,"deception",13,"guilt for stealing",0
"2650",3,34,34,"neg",92,91,"blood",11,"different color blood",1
"2651",3,34,34,"pos",89,87,"limbs",9,"different number of arms",2
"2652",3,34,34,"neg",93,93,"trace",11,"attention span",0
"2653",3,34,34,"neg",93,93,"mirror",11,"rubs are less vein",0
"2654",3,34,34,"neg",91,92,"eyes",11,"eye position",-1
"2655",3,34,34,"neg",89,90,"discrimination",15,"stimuli detail awareness",-1
"2656",3,34,34,"pos",90,90,"DNA",9,"human DNA resemblence",0
"2657",3,33,33,"neg",89,86,"trace",12,"response to light",3
"2658",3,33,33,"neg",80,87,"deception",14,"response to responsibility",-7
"2659",3,33,33,"pos",88,79,"mirror",10,"face dirt",9
"2660",3,33,33,"neg",85,80,"discrimination",16,"differentiation of objects",5
"2661",3,33,33,"pos",88,87,"DNA",8,"DNA chemical resemblance",1
"2662",3,33,33,"pos",84,85,"eyes",10,"eye orientation",-1
"2663",3,33,33,"pos",84,84,"blood",10,"blood color",0
"2664",3,33,33,"pos",84,84,"limbs",8,"number of arms",0
"2665",3,32,32,"pos",100,100,"discrimination",15,"Ability to differentiate",0
"2666",3,32,32,"pos",100,100,"deception",13,"Sense of guilt",0
"2667",3,32,32,"neg",100,100,"blood",11,"blood color",0
"2668",3,32,32,"neg",100,100,"eyes",11,"Orientation of eyes",0
"2669",3,32,32,"neg",100,100,"trace",13,"Cognitive speed",0
"2670",3,32,32,"neg",100,100,"limbs",9,"Number of arms",0
"2671",3,32,32,"neg",100,100,"DNA",9,"genome structure",0
"2672",3,32,32,"neg",100,100,"mirror",11,"vanity",0
"2673",3,31,31,"neg",100,100,"mirror",12,"Different Intelligence",0
"2674",3,31,31,"neg",100,100,"eyes",12,"Different Vision",0
"2675",3,31,31,"pos",100,100,"blood",10,"Different Blood Types",0
"2676",3,31,31,"pos",100,100,"trace",12,"Different Intelligence",0
"2677",3,31,31,"pos",100,100,"deception",12,"Different Consience",0
"2678",3,31,31,"neg",100,100,"limbs",10,"More limbs",0
"2679",3,31,31,"pos",100,100,"discrimination",14,"Different Vision",0
"2680",3,31,31,"neg",100,100,"DNA",10,"Different DNA",0
"2681",3,30,30,"neg",100,100,"blood",11,"Gek blood is red and Pod blood is yellow",0
"2682",3,30,30,"pos",100,97,"mirror",11,"Norps recognize dirt in a reflection and Zags do not",3
"2683",3,30,30,"pos",100,99,"deception",11,"Dobs are aware of consequences and may feel guilt. Fiks do not.",1
"2684",3,30,30,"pos",100,100,"DNA",9,"Xons have similar DNA chemical building blocks with humans and Huls do not.",0
"2685",3,30,30,"pos",100,100,"discrimination",13,"Leems are much more observant than Elms.",0
"2686",3,30,30,"neg",100,98,"trace",13,"Yubs are much more perceptive than Vems",2
"2687",3,30,30,"pos",100,100,"eyes",11,"Toffs have eyes set horizontally and Shuks have eyes set vertically",0
"2688",3,30,30,"pos",100,100,"limbs",9,"Rubs have two arm-like limbs and Chubs have five",0
"2689",3,29,29,"neg",91,70,"DNA",10,"Chup genes have the same chemical building blocks seen in human DNA but those building blocks are not in Dobs",21
"2690",3,29,29,"pos",93,79,"discrimination",12,"Elms are able to tell teh difference between similar objects but Geks can't",14
"2691",3,29,29,"pos",49,50,"blood",10,"The blood color is different in Xons in comparison to Toffs",-1
"2692",3,29,29,"neg",48,49,"limbs",10,"Vems have three more arm like limbs in comparison to Fiks",-1
"2693",3,29,29,"pos",100,100,"deception",10,"When both groups are caught stealing, Pods dont attempt to hide themselves when Rubs do.",0
"2694",3,29,29,"pos",100,99,"mirror",10,"When there is dirt on their faces, shuks proceed to remove it but yubs don't.",1
"2695",3,29,29,"pos",95,94,"trace",12,"Leems are able to make the difference and memorize it for a longer period of time",1
"2696",3,29,29,"pos",50,49,"eyes",10,"The position of the eyes",1
"2697",3,28,28,"neg",50,52,"blood",11,"Their blood color",-2
"2698",3,28,28,"neg",70,68,"trace",13,"Their domestic behavior",2
"2699",3,28,28,"pos",71,62,"discrimination",11,"Their pattern recognition",9
"2700",3,28,28,"neg",48,50,"limbs",11,"Limbs number",-2
"2701",3,28,28,"neg",50,49,"eyes",11,"Eyes alignment",1
"2702",3,28,28,"pos",75,76,"deception",9,"sense of shame",-1
"2703",3,28,28,"neg",50,51,"DNA",11,"DNA chemical structure",-1
"2704",3,28,28,"neg",70,62,"mirror",11,"Self awareness",8
"2705",3,27,27,"neg",50,50,"DNA",12,"dna same or not the same as human one",0
"2706",3,27,27,"neg",54,53,"discrimination",12,"ability to see difference between very similar objects",1
"2707",3,27,27,"pos",50,51,"blood",10,"color of blood",-1
"2708",3,27,27,"neg",51,51,"mirror",12,"rubbing face",0
"2709",3,27,27,"neg",71,52,"trace",14,"ability to see a treat after light",19
"2710",3,27,27,"neg",70,71,"deception",10,"behaviour after being caught on stealing",-1
"2711",3,27,27,"neg",51,52,"limbs",12,"number of limbs",-1
"2712",3,27,27,"pos",50,51,"eyes",10,"placement of eyes",-1
"2713",3,26,26,"pos",58,58,"trace",13,"Shuks have longer short term memory",0
"2714",3,26,26,"pos",57,56,"discrimination",11,"Zags can differentiate between similar items",1
"2715",3,26,26,"pos",62,63,"DNA",11,"Toffs have human parts",-1
"2716",3,26,26,"neg",62,62,"deception",11,"Leems are sneaky",0
"2717",3,26,26,"pos",50,49,"limbs",11,"Gek are humanoid",1
"2718",3,26,26,"neg",50,53,"blood",11,"Colour of blood",-3
"2719",3,26,26,"pos",51,50,"eyes",9,"Eye layout",1
"2720",3,26,26,"pos",64,53,"mirror",11,"Norps know themselves in a mirror",11
"2721",3,25,25,"neg",74,74,"eyes",10,"eye placement",0
"2722",3,25,25,"neg",77,77,"trace",14,"association ability",0
"2723",3,25,25,"neg",72,71,"limbs",12,"number of arms",1
"2724",3,25,25,"neg",72,72,"discrimination",12,"difference perception",0
"2725",3,25,25,"neg",70,69,"deception",12,"showing guilt",1
"2726",3,25,25,"neg",70,69,"mirror",12,"recognition in mirror",1
"2727",3,25,25,"neg",73,74,"DNA",12,"DNA structure",-1
"2728",3,25,25,"neg",74,73,"blood",12,"blood color",1
"2729",3,24,24,"pos",51,50,"deception",11,"chups hide",1
"2730",3,24,24,"pos",57,56,"mirror",11,"leems rub face",1
"2731",3,24,24,"neg",56,54,"eyes",11,"dobs have side by side eyes",2
"2732",3,24,24,"pos",48,50,"limbs",11,"yubs have 5 arm-limbs",-2
"2733",3,24,24,"pos",84,63,"DNA",11,"norps make human dna",21
"2734",3,24,24,"pos",61,50,"blood",11,"red blood",11
"2735",3,24,24,"neg",79,71,"trace",15,"xons make association with late treat",8
"2736",3,24,24,"pos",81,50,"discrimination",11,"zags cant tell similar objects apart",31
"2737",3,23,23,"pos",75,60,"trace",14,"Yubs have better associative skills.",15
"2738",3,23,23,"pos",69,69,"blood",10,"Their blood is different color.",0
"2739",3,23,23,"pos",69,69,"limbs",10,"The amount of arms they have.",0
"2740",3,23,23,"pos",87,67,"mirror",10,"Ability to recognize themselves in a mirror.",20
"2741",3,23,23,"pos",86,69,"discrimination",10,"Attention to detail.",17
"2742",3,23,23,"pos",71,57,"deception",10,"Ability to feel shame.",14
"2743",3,23,23,"pos",65,65,"eyes",10,"Location of their eyes.",0
"2744",3,23,23,"pos",63,63,"DNA",10,"The chemical makeup of their dna.",0
"2745",3,22,22,"neg",40,40,"blood",11,"blood different colour",0
"2746",3,22,22,"neg",40,39,"eyes",11,"their eyes are in different positions",1
"2747",3,22,22,"pos",43,41,"limbs",9,"Yubs have more limbs than Elms",2
"2748",3,22,22,"neg",43,44,"trace",15,"Fiks are more able to associate light with treats.",-1
"2749",3,22,22,"neg",40,40,"discrimination",11,"Geks have more capabilities than Vems.",0
"2750",3,22,22,"neg",45,46,"mirror",11,"Leems do not see dirt in mirrors.",-1
"2751",3,22,22,"neg",43,42,"deception",11,"Norps don't hide.",1
"2752",3,22,22,"neg",43,44,"DNA",11,"Dob DNA is humanlike.",-1
"2753",3,21,21,"neg",100,100,"limbs",10,"Rubs have two arm-like limbs, but Dobs have five.",0
"2754",3,21,21,"pos",100,100,"eyes",10,"Vems have eyes one above the other, rather than the right and left eyes that Chups have.",0
"2755",3,21,21,"neg",100,100,"mirror",12,"While both are a clean species, Pods seem to dismiss what they see in a mirror when it comes to removing dirt.",0
"2756",3,21,21,"neg",100,100,"discrimination",12,"Zags are like Elms in that they are able to see things and learn simple rules, but Zags, unlike Elms, are unable to tell the difference between very similar objects.",0
"2757",3,21,21,"pos",100,100,"blood",10,"Gek blood is yellow, whereas Norp blood is red.",0
"2758",3,21,21,"pos",100,100,"DNA",10,"Both Shuks and Xons bear no resemblance to human genes, but only Xons are made up of the same chemical building blocks that make up human DNA.",0
"2759",3,21,21,"neg",100,100,"trace",16,"Both Huls and Leems could be trained to associate a flash of light with a treat, but Leems only kept the association if the treat was given immediately, whereas Huls retained the association as long as one second after.",0
"2760",3,21,21,"pos",100,100,"deception",10,"Both Fiks and Yubs live in small groups and steal food from their neighbours, but Yubs don't bother to hide themselves when caught, whereas Fiks attempt to hide.",0
"2761",3,20,20,"pos",90,91,"limbs",9,"fiks more limbs",-1
"2762",3,20,20,"neg",100,100,"discrimination",13,"xons more detailed",0
"2763",3,20,20,"pos",86,87,"eyes",9,"rubs vertical eyes",-1
"2764",3,20,20,"pos",80,81,"blood",9,"hul yellow blood",-1
"2765",3,20,20,"pos",100,100,"trace",15,"zags immediate link",0
"2766",3,20,20,"neg",100,95,"mirror",13,"yubs ignore mirror",5
"2767",3,20,20,"pos",95,91,"DNA",9,"norps not dna",4
"2768",3,20,20,"neg",100,95,"deception",11,"vems don't hide",5
"2769",3,19,19,"neg",52,52,"limbs",10,"fiks have two arm-like limbs and yubs have five",0
"2770",3,19,19,"neg",52,52,"DNA",10,"pods are more like humans than leems because pod building blocks are more like human dna building blocks",0
"2771",3,19,19,"neg",51,51,"eyes",10,"eye location is different",0
"2772",3,19,19,"pos",53,53,"trace",14,"they have a cognitive difference, xons higher functioning",0
"2773",3,19,19,"pos",63,53,"mirror",12,"geks have more self consciousness if viewed with human standards but this may not be legitimate",10
"2774",3,19,19,"neg",68,65,"blood",10,"shuk blood is the color of human blood, hul blood is different",3
"2775",3,19,19,"neg",58,57,"discrimination",14,"apparently chups have visual perception more similar to some people than dobs",1
"2776",3,19,19,"pos",52,52,"deception",10,"when judged by human standard toffs seem more morally aware but this is not necessarily true",0
"2777",3,18,18,"neg",83,66,"mirror",13,"Skuks react mirror.",17
"2778",3,18,18,"neg",76,71,"deception",11,"Xons hide themselves.",5
"2779",3,18,18,"neg",80,75,"trace",15,"Longer association time",5
"2780",3,18,18,"neg",94,93,"discrimination",15,"Better sight",1
"2781",3,18,18,"neg",51,51,"DNA",11,"DNA differences",0
"2782",3,18,18,"neg",50,50,"eyes",11,"Eye placement",0
"2783",3,18,18,"pos",50,50,"blood",9,"blood colour",0
"2784",3,18,18,"pos",50,50,"limbs",9,"number of 'arms'",0
"2785",3,17,17,"pos",100,100,"limbs",8,"arm-like limbs which the Xons have 2",0
"2786",3,17,17,"pos",100,100,"DNA",10,"chemical building blocks",0
"2787",3,17,17,"pos",100,100,"mirror",12,"Dobs rubs face in mirror when they see a dirt on forehead",0
"2788",3,17,17,"pos",100,100,"trace",14,"Chups can be given one second after light unlike Pods that is immediately",0
"2789",3,17,17,"pos",100,100,"eyes",10,"Zags have right and left eyes unlike Leems",0
"2790",3,17,17,"neg",100,100,"blood",10,"the colour. Elms is red whereas Norp is yellow",0
"2791",3,17,17,"neg",100,100,"discrimination",16,"Ability to differentiate similar objects",0
"2792",3,17,17,"pos",100,100,"deception",10,"They still sometimes and hide when caught",0
"2793",3,16,16,"pos",91,90,"limbs",7,"Number of limbs",1
"2794",3,16,16,"pos",100,100,"eyes",9,"Placement of eyes",0
"2795",3,16,16,"pos",100,100,"DNA",9,"Different DNA",0
"2796",3,16,16,"neg",100,100,"blood",11,"blood colour",0
"2797",3,16,16,"neg",100,100,"mirror",13,"degree of cleanliness",0
"2798",3,16,16,"neg",100,100,"deception",11,"vems have guilt",0
"2799",3,16,16,"neg",100,100,"discrimination",17,"Better discernment",0
"2800",3,16,16,"neg",100,100,"trace",15,"Patience for treat",0
"2801",3,15,15,"pos",100,100,"deception",10,"Chups hide themselves when they steal, and Norps don't.",0
"2802",3,15,15,"neg",100,100,"mirror",14,"Leems can recognize themselves in mirrors.",0
"2803",3,15,15,"neg",100,100,"limbs",8,"Vems have more limbs that Geks",0
"2804",3,15,15,"neg",100,100,"eyes",10,"Dobs have horizontal eyes vs the vertically oriented eyes of pods.",0
"2805",3,15,15,"neg",100,100,"blood",12,"Hul blood is red.",0
"2806",3,15,15,"neg",100,100,"discrimination",18,"Zags have a harder time differentiating objects",0
"2807",3,15,15,"neg",100,100,"DNA",10,"Xons have similar DNA structures to humans.",0
"2808",3,15,15,"neg",100,100,"trace",16,"Rubs have longer short term memory",0
"2809",3,14,14,"pos",74,40,"deception",9,"taking responsability",34
"2810",3,14,14,"pos",52,51,"limbs",7,"number of limbs",1
"2811",3,14,14,"pos",59,52,"eyes",9,"eye alignment",7
"2812",3,14,14,"neg",81,35,"DNA",11,"building blocks/genes",46
"2813",3,14,14,"neg",100,92,"mirror",15,"trusting mirrors",8
"2814",3,14,14,"pos",85,38,"blood",11,"blood color",47
"2815",3,14,14,"pos",100,91,"trace",15,"connecting information",9
"2816",3,14,14,"pos",100,79,"discrimination",17,"spotting differences",21
"2817",3,13,13,"neg",90,73,"deception",10,"Attempt to hide",17
"2818",3,13,13,"neg",80,78,"limbs",8,"number of arms",2
"2819",3,13,13,"pos",84,76,"trace",14,"association timings",8
"2820",3,13,13,"neg",77,74,"eyes",10,"placement of eyes",3
"2821",3,13,13,"pos",81,75,"mirror",14,"Head dirt removal",6
"2822",3,13,13,"pos",64,65,"blood",10,"Blood colour",-1
"2823",3,13,13,"neg",83,74,"DNA",12,"human DNA resemblance",9
"2824",3,13,13,"pos",87,79,"discrimination",16,"evaluations of similarity",8
"2825",3,12,12,"pos",90,23,"mirror",13,"one sees in and doesn't know how to react to it or moving it away.",67
"2826",3,12,12,"neg",19,21,"limbs",9,"one has three more limbs than the other ones",-2
"2827",3,12,12,"pos",83,66,"discrimination",15,"one can see the difference in similar colours the others can't",17
"2828",3,12,12,"neg",23,32,"deception",11,"one doesn't hide when they do something wrong or in their nature",-9
